county,year,month,cases,deaths
"Grady, Georgia",2020,3,1,0.0
"Grady, Georgia",2020,4,803,36.0
"Grady, Georgia",2020,5,2660,121.0
"Grady, Georgia",2020,6,4401,120.0
"Grady, Georgia",2020,7,8827,124.0
"Grady, Georgia",2020,8,16983,224.0
"Grady, Georgia",2020,9,21898,575.0
"Grady, Georgia",2020,10,26865,742.0
"Grady, Georgia",2020,11,29064,873.0
"Grady, Georgia",2020,12,35513,976.0
"Grady, Georgia",2021,1,51322,1201.0
"Grady, Georgia",2021,2,38765,1005.0
"Grady, Oklahoma",2020,3,20,0.0
"Grady, Oklahoma",2020,4,545,17.0
"Grady, Oklahoma",2020,5,1893,69.0
"Grady, Oklahoma",2020,6,3555,115.0
"Grady, Oklahoma",2020,7,8525,164.0
"Grady, Oklahoma",2020,8,14459,213.0
"Grady, Oklahoma",2020,9,23501,259.0
"Grady, Oklahoma",2020,10,44187,426.0
"Grady, Oklahoma",2020,11,64248,574.0
"Grady, Oklahoma",2020,12,103641,948.0
"Grady, Oklahoma",2021,1,145094,1407.0
"Grady, Oklahoma",2021,2,109016,1277.0
"Grafton, New Hampshire",2020,3,346,0.0
"Grafton, New Hampshire",2020,4,1322,0.0
"Grafton, New Hampshire",2020,5,1925,31.0
"Grafton, New Hampshire",2020,6,2323,30.0
"Grafton, New Hampshire",2020,7,2942,31.0
"Grafton, New Hampshire",2020,8,3310,31.0
"Grafton, New Hampshire",2020,9,3867,30.0
"Grafton, New Hampshire",2020,10,5594,31.0
"Grafton, New Hampshire",2020,11,11930,48.0
"Grafton, New Hampshire",2020,12,26823,167.0
"Grafton, New Hampshire",2021,1,48014,333.0
"Grafton, New Hampshire",2021,2,43768,328.0
"Graham, Arizona",2020,3,30,0.0
"Graham, Arizona",2020,4,113,0.0
"Graham, Arizona",2020,5,655,8.0
"Graham, Arizona",2020,6,1693,60.0
"Graham, Arizona",2020,7,8068,133.0
"Graham, Arizona",2020,8,18676,565.0
"Graham, Arizona",2020,9,23505,714.0
"Graham, Arizona",2020,10,31532,823.0
"Graham, Arizona",2020,11,51012,966.0
"Graham, Arizona",2020,12,83755,1320.0
"Graham, Arizona",2021,1,132842,1807.0
"Graham, Arizona",2021,2,103763,1365.0
"Graham, Kansas",2020,7,313,0.0
"Graham, Kansas",2020,8,626,3.0
"Graham, Kansas",2020,9,914,30.0
"Graham, Kansas",2020,10,1498,31.0
"Graham, Kansas",2020,11,3252,58.0
"Graham, Kansas",2020,12,5888,62.0
"Graham, Kansas",2021,1,7022,62.0
"Graham, Kansas",2021,2,4927,40.0
"Graham, North Carolina",2020,4,4,0.0
"Graham, North Carolina",2020,5,58,0.0
"Graham, North Carolina",2020,6,174,0.0
"Graham, North Carolina",2020,7,397,0.0
"Graham, North Carolina",2020,8,1348,0.0
"Graham, North Carolina",2020,9,3361,28.0
"Graham, North Carolina",2020,10,6904,204.0
"Graham, North Carolina",2020,11,7905,307.0
"Graham, North Carolina",2020,12,9975,341.0
"Graham, North Carolina",2021,1,14931,360.0
"Graham, North Carolina",2021,2,10854,240.0
"Grainger, Tennessee",2020,4,116,0.0
"Grainger, Tennessee",2020,5,192,0.0
"Grainger, Tennessee",2020,6,620,0.0
"Grainger, Tennessee",2020,7,2363,0.0
"Grainger, Tennessee",2020,8,6880,18.0
"Grainger, Tennessee",2020,9,9920,54.0
"Grainger, Tennessee",2020,10,16081,119.0
"Grainger, Tennessee",2020,11,24808,295.0
"Grainger, Tennessee",2020,12,44353,664.0
"Grainger, Tennessee",2021,1,63398,1046.0
"Grainger, Tennessee",2021,2,46191,896.0
"Grand Forks, North Dakota",2020,3,5,0.0
"Grand Forks, North Dakota",2020,4,2553,0.0
"Grand Forks, North Dakota",2020,5,9390,67.0
"Grand Forks, North Dakota",2020,6,10589,116.0
"Grand Forks, North Dakota",2020,7,15217,124.0
"Grand Forks, North Dakota",2020,8,27471,247.0
"Grand Forks, North Dakota",2020,9,58563,365.0
"Grand Forks, North Dakota",2020,10,96359,485.0
"Grand Forks, North Dakota",2020,11,200216,982.0
"Grand Forks, North Dakota",2020,12,275086,1758.0
"Grand Forks, North Dakota",2021,1,293687,2174.0
"Grand Forks, North Dakota",2021,2,193959,1459.0
"Grand Isle, Vermont",2020,4,68,0.0
"Grand Isle, Vermont",2020,5,149,0.0
"Grand Isle, Vermont",2020,6,243,0.0
"Grand Isle, Vermont",2020,7,370,0.0
"Grand Isle, Vermont",2020,8,403,0.0
"Grand Isle, Vermont",2020,9,409,0.0
"Grand Isle, Vermont",2020,10,509,0.0
"Grand Isle, Vermont",2020,11,898,0.0
"Grand Isle, Vermont",2020,12,1643,0.0
"Grand Isle, Vermont",2021,1,2332,0.0
"Grand Isle, Vermont",2021,2,1820,0.0
"Grand Traverse, Michigan",2020,3,39,0.0
"Grand Traverse, Michigan",2020,4,491,109.0
"Grand Traverse, Michigan",2020,5,683,155.0
"Grand Traverse, Michigan",2020,6,1234,152.0
"Grand Traverse, Michigan",2020,7,3607,155.0
"Grand Traverse, Michigan",2020,8,7987,162.0
"Grand Traverse, Michigan",2020,9,13052,218.0
"Grand Traverse, Michigan",2020,10,20180,355.0
"Grand Traverse, Michigan",2020,11,40838,487.0
"Grand Traverse, Michigan",2020,12,81018,1066.0
"Grand Traverse, Michigan",2021,1,111761,1635.0
"Grand Traverse, Michigan",2021,2,81702,1287.0
"Grand, Colorado",2020,3,29,0.0
"Grand, Colorado",2020,4,130,0.0
"Grand, Colorado",2020,5,194,0.0
"Grand, Colorado",2020,6,502,2.0
"Grand, Colorado",2020,7,972,31.0
"Grand, Colorado",2020,8,1640,31.0
"Grand, Colorado",2020,9,2097,30.0
"Grand, Colorado",2020,10,3863,31.0
"Grand, Colorado",2020,11,7315,30.0
"Grand, Colorado",2020,12,16961,121.0
"Grand, Colorado",2021,1,24856,136.0
"Grand, Colorado",2021,2,22394,100.0
"Grand, Utah",2020,4,35,0.0
"Grand, Utah",2020,5,147,0.0
"Grand, Utah",2020,6,364,0.0
"Grand, Utah",2020,7,858,0.0
"Grand, Utah",2020,8,1585,22.0
"Grand, Utah",2020,9,1717,30.0
"Grand, Utah",2020,10,3129,31.0
"Grand, Utah",2020,11,6644,30.0
"Grand, Utah",2020,12,11597,31.0
"Grand, Utah",2021,1,16049,40.0
"Grand, Utah",2021,2,12364,42.0
"Granite, Montana",2020,6,12,0.0
"Granite, Montana",2020,7,169,0.0
"Granite, Montana",2020,8,496,0.0
"Granite, Montana",2020,9,645,0.0
"Granite, Montana",2020,10,1431,0.0
"Granite, Montana",2020,11,3016,17.0
"Granite, Montana",2020,12,4646,48.0
"Granite, Montana",2021,1,5503,62.0
"Granite, Montana",2021,2,3788,40.0
"Grant, Arkansas",2020,3,29,0.0
"Grant, Arkansas",2020,4,270,0.0
"Grant, Arkansas",2020,5,486,0.0
"Grant, Arkansas",2020,6,748,0.0
"Grant, Arkansas",2020,7,2353,0.0
"Grant, Arkansas",2020,8,4735,6.0
"Grant, Arkansas",2020,9,6931,46.0
"Grant, Arkansas",2020,10,10066,102.0
"Grant, Arkansas",2020,11,14380,137.0
"Grant, Arkansas",2020,12,25385,271.0
"Grant, Arkansas",2021,1,38798,665.0
"Grant, Arkansas",2021,2,29911,607.0
"Grant, Indiana",2020,3,47,0.0
"Grant, Indiana",2020,4,1889,133.0
"Grant, Indiana",2020,5,6120,594.0
"Grant, Indiana",2020,6,9913,818.0
"Grant, Indiana",2020,7,16212,935.0
"Grant, Indiana",2020,8,25761,1017.0
"Grant, Indiana",2020,9,34884,1068.0
"Grant, Indiana",2020,10,48454,1281.0
"Grant, Indiana",2020,11,77025,1461.0
"Grant, Indiana",2020,12,141397,2399.0
"Grant, Indiana",2021,1,189734,3575.0
"Grant, Indiana",2021,2,134033,3094.0
"Grant, Kansas",2020,4,11,0.0
"Grant, Kansas",2020,5,411,0.0
"Grant, Kansas",2020,6,730,27.0
"Grant, Kansas",2020,7,2202,55.0
"Grant, Kansas",2020,8,3939,75.0
"Grant, Kansas",2020,9,6545,115.0
"Grant, Kansas",2020,10,11949,227.0
"Grant, Kansas",2020,11,18250,281.0
"Grant, Kansas",2020,12,26878,408.0
"Grant, Kansas",2021,1,28918,460.0
"Grant, Kansas",2021,2,19181,337.0
"Grant, Kentucky",2020,3,4,0.0
"Grant, Kentucky",2020,4,393,48.0
"Grant, Kentucky",2020,5,1025,98.0
"Grant, Kentucky",2020,6,1562,120.0
"Grant, Kentucky",2020,7,2276,146.0
"Grant, Kentucky",2020,8,3867,177.0
"Grant, Kentucky",2020,9,4582,180.0
"Grant, Kentucky",2020,10,6769,186.0
"Grant, Kentucky",2020,11,13870,180.0
"Grant, Kentucky",2020,12,32860,213.0
"Grant, Kentucky",2021,1,48524,315.0
"Grant, Kentucky",2021,2,40284,241.0
"Grant, Louisiana",2020,3,12,0.0
"Grant, Louisiana",2020,4,316,0.0
"Grant, Louisiana",2020,5,662,20.0
"Grant, Louisiana",2020,6,1804,30.0
"Grant, Louisiana",2020,7,4925,84.0
"Grant, Louisiana",2020,8,10737,638.0
"Grant, Louisiana",2020,9,14080,898.0
"Grant, Louisiana",2020,10,16037,930.0
"Grant, Louisiana",2020,11,19469,941.0
"Grant, Louisiana",2020,12,36831,1098.0
"Grant, Louisiana",2021,1,52905,1295.0
"Grant, Louisiana",2021,2,39226,961.0
"Grant, Minnesota",2020,5,63,0.0
"Grant, Minnesota",2020,6,165,0.0
"Grant, Minnesota",2020,7,876,17.0
"Grant, Minnesota",2020,8,1686,101.0
"Grant, Minnesota",2020,9,1738,120.0
"Grant, Minnesota",2020,10,2619,125.0
"Grant, Minnesota",2020,11,5546,163.0
"Grant, Minnesota",2020,12,10707,205.0
"Grant, Minnesota",2021,1,13168,232.0
"Grant, Minnesota",2021,2,9303,160.0
"Grant, Nebraska",2020,9,15,0.0
"Grant, Nebraska",2020,10,88,0.0
"Grant, Nebraska",2020,11,350,19.0
"Grant, Nebraska",2020,12,680,71.0
"Grant, Nebraska",2021,1,704,114.0
"Grant, Nebraska",2021,2,613,74.0
"Grant, New Mexico",2020,4,280,0.0
"Grant, New Mexico",2020,5,477,0.0
"Grant, New Mexico",2020,6,485,0.0
"Grant, New Mexico",2020,7,1359,15.0
"Grant, New Mexico",2020,8,2267,62.0
"Grant, New Mexico",2020,9,3072,60.0
"Grant, New Mexico",2020,10,4931,76.0
"Grant, New Mexico",2020,11,9987,159.0
"Grant, New Mexico",2020,12,21540,281.0
"Grant, New Mexico",2021,1,35340,658.0
"Grant, New Mexico",2021,2,27629,630.0
"Grant, North Dakota",2020,3,1,0.0
"Grant, North Dakota",2020,4,30,0.0
"Grant, North Dakota",2020,5,52,0.0
"Grant, North Dakota",2020,6,63,0.0
"Grant, North Dakota",2020,7,112,0.0
"Grant, North Dakota",2020,8,174,0.0
"Grant, North Dakota",2020,9,380,2.0
"Grant, North Dakota",2020,10,1687,58.0
"Grant, North Dakota",2020,11,3641,134.0
"Grant, North Dakota",2020,12,5147,211.0
"Grant, North Dakota",2021,1,5534,217.0
"Grant, North Dakota",2021,2,3657,140.0
"Grant, Oklahoma",2020,4,48,0.0
"Grant, Oklahoma",2020,5,62,0.0
"Grant, Oklahoma",2020,6,60,0.0
"Grant, Oklahoma",2020,7,131,0.0
"Grant, Oklahoma",2020,8,541,0.0
"Grant, Oklahoma",2020,9,1078,2.0
"Grant, Oklahoma",2020,10,2370,33.0
"Grant, Oklahoma",2020,11,4957,89.0
"Grant, Oklahoma",2020,12,9202,155.0
"Grant, Oklahoma",2021,1,13821,155.0
"Grant, Oklahoma",2021,2,10310,130.0
"Grant, Oregon",2020,3,12,0.0
"Grant, Oregon",2020,4,30,0.0
"Grant, Oregon",2020,5,31,0.0
"Grant, Oregon",2020,6,30,0.0
"Grant, Oregon",2020,7,41,0.0
"Grant, Oregon",2020,8,153,0.0
"Grant, Oregon",2020,9,253,0.0
"Grant, Oregon",2020,10,322,0.0
"Grant, Oregon",2020,11,2315,12.0
"Grant, Oregon",2020,12,4895,31.0
"Grant, Oregon",2021,1,6090,31.0
"Grant, Oregon",2021,2,4379,20.0
"Grant, South Dakota",2020,5,199,0.0
"Grant, South Dakota",2020,6,390,0.0
"Grant, South Dakota",2020,7,506,0.0
"Grant, South Dakota",2020,8,991,0.0
"Grant, South Dakota",2020,9,2380,19.0
"Grant, South Dakota",2020,10,7486,54.0
"Grant, South Dakota",2020,11,14119,167.0
"Grant, South Dakota",2020,12,23704,642.0
"Grant, South Dakota",2021,1,26904,1101.0
"Grant, South Dakota",2021,2,18728,740.0
"Grant, Washington",2020,3,446,4.0
"Grant, Washington",2020,4,3711,45.0
"Grant, Washington",2020,5,6760,76.0
"Grant, Washington",2020,6,11665,120.0
"Grant, Washington",2020,7,28842,227.0
"Grant, Washington",2020,8,56985,394.0
"Grant, Washington",2020,9,83092,524.0
"Grant, Washington",2020,10,104280,730.0
"Grant, Washington",2020,11,125189,915.0
"Grant, Washington",2020,12,187126,2018.0
"Grant, Washington",2021,1,237235,2826.0
"Grant, Washington",2021,2,171305,2132.0
"Grant, West Virginia",2020,4,19,0.0
"Grant, West Virginia",2020,5,191,0.0
"Grant, West Virginia",2020,6,446,0.0
"Grant, West Virginia",2020,7,888,0.0
"Grant, West Virginia",2020,8,3774,102.0
"Grant, West Virginia",2020,9,4492,197.0
"Grant, West Virginia",2020,10,5477,232.0
"Grant, West Virginia",2020,11,7639,269.0
"Grant, West Virginia",2020,12,18647,409.0
"Grant, West Virginia",2021,1,27925,577.0
"Grant, West Virginia",2021,2,20479,448.0
"Grant, Wisconsin",2020,3,8,0.0
"Grant, Wisconsin",2020,4,433,55.0
"Grant, Wisconsin",2020,5,2245,287.0
"Grant, Wisconsin",2020,6,3469,364.0
"Grant, Wisconsin",2020,7,7131,419.0
"Grant, Wisconsin",2020,8,11965,484.0
"Grant, Wisconsin",2020,9,21734,562.0
"Grant, Wisconsin",2020,10,49408,744.0
"Grant, Wisconsin",2020,11,89494,1579.0
"Grant, Wisconsin",2020,12,131177,2350.0
"Grant, Wisconsin",2021,1,150759,2562.0
"Grant, Wisconsin",2021,2,104641,1680.0
"Granville, North Carolina",2020,3,34,0.0
"Granville, North Carolina",2020,4,2791,81.0
"Granville, North Carolina",2020,5,6282,210.0
"Granville, North Carolina",2020,6,18695,461.0
"Granville, North Carolina",2020,7,30288,738.0
"Granville, North Carolina",2020,8,41567,996.0
"Granville, North Carolina",2020,9,49599,1439.0
"Granville, North Carolina",2020,10,58527,1550.0
"Granville, North Carolina",2020,11,68898,1613.0
"Granville, North Carolina",2020,12,95678,1859.0
"Granville, North Carolina",2021,1,131387,2126.0
"Granville, North Carolina",2021,2,98707,1486.0
"Gratiot, Michigan",2020,3,12,0.0
"Gratiot, Michigan",2020,4,216,12.0
"Gratiot, Michigan",2020,5,1556,135.0
"Gratiot, Michigan",2020,6,2841,361.0
"Gratiot, Michigan",2020,7,3677,438.0
"Gratiot, Michigan",2020,8,5296,465.0
"Gratiot, Michigan",2020,9,7121,450.0
"Gratiot, Michigan",2020,10,12665,496.0
"Gratiot, Michigan",2020,11,33792,682.0
"Gratiot, Michigan",2020,12,114275,1651.0
"Gratiot, Michigan",2021,1,153896,2805.0
"Gratiot, Michigan",2021,2,112342,2034.0
"Graves, Kentucky",2020,3,1,0.0
"Graves, Kentucky",2020,4,1344,113.0
"Graves, Kentucky",2020,5,4682,538.0
"Graves, Kentucky",2020,6,5340,604.0
"Graves, Kentucky",2020,7,10497,654.0
"Graves, Kentucky",2020,8,18012,804.0
"Graves, Kentucky",2020,9,20907,870.0
"Graves, Kentucky",2020,10,25933,905.0
"Graves, Kentucky",2020,11,40504,981.0
"Graves, Kentucky",2020,12,70647,1307.0
"Graves, Kentucky",2021,1,100930,1711.0
"Graves, Kentucky",2021,2,76660,1345.0
"Gray, Kansas",2020,4,22,0.0
"Gray, Kansas",2020,5,405,0.0
"Gray, Kansas",2020,6,703,0.0
"Gray, Kansas",2020,7,1189,0.0
"Gray, Kansas",2020,8,2407,0.0
"Gray, Kansas",2020,9,3184,0.0
"Gray, Kansas",2020,10,4978,6.0
"Gray, Kansas",2020,11,9522,100.0
"Gray, Kansas",2020,12,15148,166.0
"Gray, Kansas",2021,1,17513,252.0
"Gray, Kansas",2021,2,11944,240.0
"Gray, Texas",2020,4,557,0.0
"Gray, Texas",2020,5,2588,22.0
"Gray, Texas",2020,6,3271,96.0
"Gray, Texas",2020,7,4264,117.0
"Gray, Texas",2020,8,6919,80.0
"Gray, Texas",2020,9,8187,154.0
"Gray, Texas",2020,10,12276,262.0
"Gray, Texas",2020,11,29115,456.0
"Gray, Texas",2020,12,47789,857.0
"Gray, Texas",2021,1,54563,1242.0
"Gray, Texas",2021,2,38430,969.0
"Grays Harbor, Washington",2020,3,20,0.0
"Grays Harbor, Washington",2020,4,286,0.0
"Grays Harbor, Washington",2020,5,442,0.0
"Grays Harbor, Washington",2020,6,637,0.0
"Grays Harbor, Washington",2020,7,1731,28.0
"Grays Harbor, Washington",2020,8,4783,102.0
"Grays Harbor, Washington",2020,9,11353,194.0
"Grays Harbor, Washington",2020,10,19278,337.0
"Grays Harbor, Washington",2020,11,25973,440.0
"Grays Harbor, Washington",2020,12,49101,601.0
"Grays Harbor, Washington",2021,1,82710,893.0
"Grays Harbor, Washington",2021,2,63224,803.0
"Grayson, Kentucky",2020,3,14,0.0
"Grayson, Kentucky",2020,4,550,19.0
"Grayson, Kentucky",2020,5,3236,216.0
"Grayson, Kentucky",2020,6,4058,302.0
"Grayson, Kentucky",2020,7,4771,340.0
"Grayson, Kentucky",2020,8,6785,341.0
"Grayson, Kentucky",2020,9,10348,387.0
"Grayson, Kentucky",2020,10,14184,461.0
"Grayson, Kentucky",2020,11,22463,543.0
"Grayson, Kentucky",2020,12,35121,837.0
"Grayson, Kentucky",2021,1,47323,1130.0
"Grayson, Kentucky",2021,2,36894,895.0
"Grayson, Texas",2020,3,25,0.0
"Grayson, Texas",2020,4,536,0.0
"Grayson, Texas",2020,5,5276,21.0
"Grayson, Texas",2020,6,13585,115.0
"Grayson, Texas",2020,7,24499,227.0
"Grayson, Texas",2020,8,38727,511.0
"Grayson, Texas",2020,9,50808,1055.0
"Grayson, Texas",2020,10,69980,1816.0
"Grayson, Texas",2020,11,105432,2752.0
"Grayson, Texas",2020,12,170953,4238.0
"Grayson, Texas",2021,1,261956,6714.0
"Grayson, Texas",2021,2,205574,5654.0
"Grayson, Virginia",2020,4,4,0.0
"Grayson, Virginia",2020,5,568,0.0
"Grayson, Virginia",2020,6,1982,43.0
"Grayson, Virginia",2020,7,3140,108.0
"Grayson, Virginia",2020,8,5039,159.0
"Grayson, Virginia",2020,9,8431,291.0
"Grayson, Virginia",2020,10,10912,553.0
"Grayson, Virginia",2020,11,13663,611.0
"Grayson, Virginia",2020,12,20555,692.0
"Grayson, Virginia",2021,1,28825,789.0
"Grayson, Virginia",2021,2,21530,547.0
"Greeley, Kansas",2020,7,49,0.0
"Greeley, Kansas",2020,8,121,0.0
"Greeley, Kansas",2020,9,186,0.0
"Greeley, Kansas",2020,10,818,0.0
"Greeley, Kansas",2020,11,2064,0.0
"Greeley, Kansas",2020,12,2763,0.0
"Greeley, Kansas",2021,1,3064,0.0
"Greeley, Kansas",2021,2,2020,0.0
"Greeley, Nebraska",2020,4,12,0.0
"Greeley, Nebraska",2020,5,65,0.0
"Greeley, Nebraska",2020,6,86,0.0
"Greeley, Nebraska",2020,7,174,0.0
"Greeley, Nebraska",2020,8,310,0.0
"Greeley, Nebraska",2020,9,597,0.0
"Greeley, Nebraska",2020,10,1303,0.0
"Greeley, Nebraska",2020,11,2622,0.0
"Greeley, Nebraska",2020,12,5020,20.0
"Greeley, Nebraska",2021,1,5708,62.0
"Greeley, Nebraska",2021,2,4072,40.0
"Green Lake, Wisconsin",2020,4,22,0.0
"Green Lake, Wisconsin",2020,5,322,0.0
"Green Lake, Wisconsin",2020,6,738,0.0
"Green Lake, Wisconsin",2020,7,1364,0.0
"Green Lake, Wisconsin",2020,8,2081,0.0
"Green Lake, Wisconsin",2020,9,6126,0.0
"Green Lake, Wisconsin",2020,10,19695,50.0
"Green Lake, Wisconsin",2020,11,36087,139.0
"Green Lake, Wisconsin",2020,12,49923,352.0
"Green Lake, Wisconsin",2021,1,56551,503.0
"Green Lake, Wisconsin",2021,2,38503,409.0
"Green, Kentucky",2020,4,28,0.0
"Green, Kentucky",2020,5,31,0.0
"Green, Kentucky",2020,6,93,14.0
"Green, Kentucky",2020,7,606,34.0
"Green, Kentucky",2020,8,2522,108.0
"Green, Kentucky",2020,9,7312,262.0
"Green, Kentucky",2020,10,9855,279.0
"Green, Kentucky",2020,11,14421,299.0
"Green, Kentucky",2020,12,22109,338.0
"Green, Kentucky",2021,1,28107,384.0
"Green, Kentucky",2021,2,21035,260.0
"Green, Wisconsin",2020,3,29,0.0
"Green, Wisconsin",2020,4,279,0.0
"Green, Wisconsin",2020,5,1240,0.0
"Green, Wisconsin",2020,6,2299,17.0
"Green, Wisconsin",2020,7,3410,31.0
"Green, Wisconsin",2020,8,6290,31.0
"Green, Wisconsin",2020,9,12134,62.0
"Green, Wisconsin",2020,10,24601,118.0
"Green, Wisconsin",2020,11,42056,164.0
"Green, Wisconsin",2020,12,64965,276.0
"Green, Wisconsin",2021,1,80739,461.0
"Green, Wisconsin",2021,2,60134,413.0
"Greenbrier, West Virginia",2020,3,11,0.0
"Greenbrier, West Virginia",2020,4,90,0.0
"Greenbrier, West Virginia",2020,5,251,0.0
"Greenbrier, West Virginia",2020,6,931,4.0
"Greenbrier, West Virginia",2020,7,2289,86.0
"Greenbrier, West Virginia",2020,8,2944,94.0
"Greenbrier, West Virginia",2020,9,3485,90.0
"Greenbrier, West Virginia",2020,10,4875,103.0
"Greenbrier, West Virginia",2020,11,9848,166.0
"Greenbrier, West Virginia",2020,12,30523,579.0
"Greenbrier, West Virginia",2021,1,60593,1366.0
"Greenbrier, West Virginia",2021,2,46628,1008.0
"Greene, Alabama",2020,3,13,0.0
"Greene, Alabama",2020,4,747,3.0
"Greene, Alabama",2020,5,2428,102.0
"Greene, Alabama",2020,6,3896,158.0
"Greene, Alabama",2020,7,6485,284.0
"Greene, Alabama",2020,8,8197,386.0
"Greene, Alabama",2020,9,8893,450.0
"Greene, Alabama",2020,10,10209,482.0
"Greene, Alabama",2020,11,11476,516.0
"Greene, Alabama",2020,12,17183,599.0
"Greene, Alabama",2021,1,23202,693.0
"Greene, Alabama",2021,2,16725,607.0
"Greene, Arkansas",2020,3,31,0.0
"Greene, Arkansas",2020,4,257,0.0
"Greene, Arkansas",2020,5,1021,0.0
"Greene, Arkansas",2020,6,2466,0.0
"Greene, Arkansas",2020,7,5421,8.0
"Greene, Arkansas",2020,8,16229,79.0
"Greene, Arkansas",2020,9,22594,216.0
"Greene, Arkansas",2020,10,37938,487.0
"Greene, Arkansas",2020,11,68115,727.0
"Greene, Arkansas",2020,12,118983,1313.0
"Greene, Arkansas",2021,1,155941,1830.0
"Greene, Arkansas",2021,2,113879,1415.0
"Greene, Georgia",2020,3,18,0.0
"Greene, Georgia",2020,4,1038,27.0
"Greene, Georgia",2020,5,1857,177.0
"Greene, Georgia",2020,6,2556,241.0
"Greene, Georgia",2020,7,4710,310.0
"Greene, Georgia",2020,8,10938,406.0
"Greene, Georgia",2020,9,14509,650.0
"Greene, Georgia",2020,10,18299,762.0
"Greene, Georgia",2020,11,20584,824.0
"Greene, Georgia",2020,12,27923,869.0
"Greene, Georgia",2021,1,42311,951.0
"Greene, Georgia",2021,2,32431,839.0
"Greene, Illinois",2020,4,34,0.0
"Greene, Illinois",2020,5,129,0.0
"Greene, Illinois",2020,6,223,0.0
"Greene, Illinois",2020,7,370,0.0
"Greene, Illinois",2020,8,2133,4.0
"Greene, Illinois",2020,9,5646,133.0
"Greene, Illinois",2020,10,8247,460.0
"Greene, Illinois",2020,11,18457,676.0
"Greene, Illinois",2020,12,31445,1178.0
"Greene, Illinois",2021,1,38252,1303.0
"Greene, Illinois",2021,2,27029,870.0
"Greene, Indiana",2020,3,4,0.0
"Greene, Indiana",2020,4,912,94.0
"Greene, Indiana",2020,5,4659,601.0
"Greene, Indiana",2020,6,5511,939.0
"Greene, Indiana",2020,7,6486,1110.0
"Greene, Indiana",2020,8,9065,1160.0
"Greene, Indiana",2020,9,12193,1142.0
"Greene, Indiana",2020,10,15820,1232.0
"Greene, Indiana",2020,11,25940,1549.0
"Greene, Indiana",2020,12,49130,1787.0
"Greene, Indiana",2021,1,70805,1957.0
"Greene, Indiana",2021,2,51138,1560.0
"Greene, Iowa",2020,4,31,0.0
"Greene, Iowa",2020,5,387,0.0
"Greene, Iowa",2020,6,646,0.0
"Greene, Iowa",2020,7,1027,0.0
"Greene, Iowa",2020,8,1368,0.0
"Greene, Iowa",2020,9,2403,0.0
"Greene, Iowa",2020,10,5054,0.0
"Greene, Iowa",2020,11,11700,0.0
"Greene, Iowa",2020,12,18468,161.0
"Greene, Iowa",2021,1,21116,218.0
"Greene, Iowa",2021,2,14318,178.0
"Greene, Mississippi",2020,4,74,7.0
"Greene, Mississippi",2020,5,223,31.0
"Greene, Mississippi",2020,6,1637,102.0
"Greene, Mississippi",2020,7,4487,296.0
"Greene, Mississippi",2020,8,8202,397.0
"Greene, Mississippi",2020,9,10154,475.0
"Greene, Mississippi",2020,10,13768,539.0
"Greene, Mississippi",2020,11,16497,602.0
"Greene, Mississippi",2020,12,26237,751.0
"Greene, Mississippi",2021,1,33709,879.0
"Greene, Mississippi",2021,2,24338,630.0
"Greene, Missouri",2020,3,335,22.0
"Greene, Missouri",2020,4,2248,230.0
"Greene, Missouri",2020,5,3341,248.0
"Greene, Missouri",2020,6,7067,247.0
"Greene, Missouri",2020,7,21973,283.0
"Greene, Missouri",2020,8,64345,589.0
"Greene, Missouri",2020,9,155191,1516.0
"Greene, Missouri",2020,10,268529,3723.0
"Greene, Missouri",2020,11,377164,5385.0
"Greene, Missouri",2020,12,568882,7874.0
"Greene, Missouri",2021,1,749835,10431.0
"Greene, Missouri",2021,2,536953,7997.0
"Greene, New York",2020,3,79,0.0
"Greene, New York",2020,4,1959,0.0
"Greene, New York",2020,5,6343,95.0
"Greene, New York",2020,6,7533,150.0
"Greene, New York",2020,7,8398,155.0
"Greene, New York",2020,8,9240,363.0
"Greene, New York",2020,9,9537,420.0
"Greene, New York",2020,10,13465,464.0
"Greene, New York",2020,11,17802,475.0
"Greene, New York",2020,12,29355,562.0
"Greene, New York",2021,1,59650,1535.0
"Greene, New York",2021,2,49617,1343.0
"Greene, North Carolina",2020,3,15,0.0
"Greene, North Carolina",2020,4,337,0.0
"Greene, North Carolina",2020,5,1418,36.0
"Greene, North Carolina",2020,6,3772,60.0
"Greene, North Carolina",2020,7,7273,93.0
"Greene, North Carolina",2020,8,10821,96.0
"Greene, North Carolina",2020,9,15079,146.0
