county,TotalPop,PorPop,IncomePerCap,NewPoverty
"Greene County, Arkansas",44197,697465.2,21856.333333333332,15.780826752947032
"Greene County, Georgia",16732,367566.5,33444.142857142855,21.967875926368635
"Greene County, Illinois",13311,237356.9,22285.4,17.83163548944482
"Greene County, Indiana",32431,417397.0,23978.777777777777,12.870309271992847
"Greene County, Iowa",9046,90606.9,27776.75,10.016239221755471
"Greene County, Mississippi",13801,208079.90000000002,18472.0,15.077161075284401
"Greene County, Missouri",286759,5602375.2,24234.24193548387,19.536876610673076
"Greene County, New York",47791,562372.1,29436.714285714286,11.76732229917767
"Greene County, North Carolina",21059,549032.1,18672.75,26.071138230685218
"Greene County, Ohio",164825,2115997.9,32040.2,12.837845593811618
"Greene County, Pennsylvania",37338,539859.4,26052.0,14.458712303819166
"Greene County, Tennessee",68520,1173825.6,21927.866666666665,17.131138353765326
"Greene County, Virginia",19213,179741.5,29353.333333333332,9.355202206839119
"Greenlee County, Arizona",9368,108156.9,24516.0,11.545356532877882
"Greensville County, Virginia",11606,146823.3,15643.0,12.650637601240737
"Greenup County, Kentucky",36012,594088.2,25047.0,16.49695101632789
"Greenville County, South Carolina",490332,6566132.4,28410.792792792792,13.391196984900027
"Greenwood County, Kansas",6227,77673.3,25149.666666666668,12.47363096193994
"Greenwood County, South Carolina",69981,1674125.8,23407.14285714286,23.92257612780612
"Greer County, Oklahoma",6018,112562.09999999999,19878.0,18.70423728813559
"Gregg County, Texas",123402,2204850.2,24162.208333333332,17.867216090500968
"Gregory County, South Dakota",4209,64243.7,26150.0,15.263411736754573
"Grenada County, Mississippi",21379,520693.1,19570.4,24.355353384162026
"Griggs County, North Dakota",2276,18208.0,33416.0,8.0
"Grimes County, Texas",27358,572390.9,22257.666666666668,20.922249433438118
"Grundy County, Illinois",50333,473873.39999999997,32025.2,9.41476566069974
"Grundy County, Iowa",12354,71093.8,35215.25,5.754719119313583
"Grundy County, Missouri",10111,207502.5,22481.5,20.522450796162595
"Grundy County, Tennessee",13359,379475.9,16817.75,28.40601092896175
"Guadalupe County, New Mexico",4426,57538.0,18086.0,13.0
"Guadalupe County, Texas",150889,1623444.7,29289.689655172413,10.759198483653547
"Guayama Municipio, Puerto Rico",42623,2373216.0,9253.333333333334,55.67923421626821
"Guayanilla Municipio, Puerto Rico",19578,1091978.4,8319.8,55.77578915108795
"Guaynabo Municipio, Puerto Rico",90773,2438654.3,24495.652173913044,26.865414825994513
"Guernsey County, Ohio",39414,802099.0,22733.5,20.350611457857614
"Guilford County, North Carolina",517197,8939255.8,28481.78813559322,17.28404418432435
"Gulf County, Florida",16018,247081.0,22493.0,15.425209139717817
"Gunnison County, Colorado",16215,236728.8,29714.25,14.599370952821461
"Gurabo Municipio, Puerto Rico",47074,1463903.6,14385.375,31.097922420019547
"Guthrie County, Iowa",10664,107718.7,30762.0,10.101153413353337
"Guánica Municipio, Puerto Rico",17327,1130127.6,7304.142857142857,65.22350089455763
"Gwinnett County, Georgia",889954,10788875.0,27574.867256637168,12.122958040527937
"Haakon County, South Dakota",2084,35844.8,22863.0,17.200000000000003
"Habersham County, Georgia",43878,756786.9,21179.25,17.247524955558596
"Haines Borough, Alaska",2537,21310.8,35907.0,8.4
"Hale County, Alabama",14995,393296.0,20657.5,26.228476158719573
"Hale County, Texas",34527,668636.6,19182.11111111111,19.365615315550148
"Halifax County, North Carolina",52300,1393803.5,20096.0,26.650162523900573
"Halifax County, Virginia",35030,661856.5,21021.11111111111,18.89399086497288
"Hall County, Georgia",192865,3122710.7,26810.805555555555,16.191173618852567
"Hall County, Nebraska",61233,830538.7,27037.5,13.563580095700031
"Hall County, Texas",3102,68864.4,20022.0,22.2
"Hamblen County, Tennessee",63465,1261000.2,21882.833333333332,19.86922240605058
"Hamilton County, Florida",14238,373654.8,17628.0,26.243489254108724
"Hamilton County, Illinois",8259,114401.5,25961.0,13.8517374984865
"Hamilton County, Indiana",309687,1548649.5,43032.53846153846,5.00069263482161
"Hamilton County, Iowa",15201,142732.3,28239.6,9.389665153608314
"Hamilton County, Kansas",2621,24375.300000000003,21694.0,9.3
"Hamilton County, Nebraska",9149,65502.0,32508.666666666668,7.15947098043502
"Hamilton County, New York",4646,44960.1,25258.5,9.677163151097718
"Hamilton County, Ohio",808703,13976201.8,31553.752252252252,17.28224304843682
"Hamilton County, Tennessee",354589,5278878.7,28871.875,14.887316583424754
"Hamilton County, Texas",8220,132865.8,26987.333333333332,16.163722627737226
"Hamlin County, South Dakota",5911,32773.9,27251.5,5.544560987988496
"Hampden County, Massachusetts",469188,8050568.3,27083.718446601943,17.158512792313527
"Hampshire County, Massachusetts",161197,2870212.4,32249.805555555555,17.805619211275644
"Hampshire County, West Virginia",23412,397573.5,22201.8,16.98161199384931
"Hampton County, South Carolina",20066,371564.8,18161.6,18.517133459583373
"Hampton city, Virginia",136255,2131617.5,26731.81818181818,15.644324978899856
"Hancock County, Georgia",8667,270631.8,19584.0,31.22554517133956
"Hancock County, Illinois",18264,205168.4,26084.85714285714,11.233486640385458
"Hancock County, Indiana",72776,511889.8,30284.7,7.033772122677806
"Hancock County, Iowa",10971,99241.2,29011.0,9.045775225594749
"Hancock County, Kentucky",8700,137084.6,22355.333333333332,15.756850574712644
"Hancock County, Maine",54468,631773.7,31470.647058823528,11.59898839685687
"Hancock County, Mississippi",46277,797775.0,24484.0,17.239125267411456
"Hancock County, Ohio",75508,940948.5,29340.53846153846,12.461573608094506
"Hancock County, Tennessee",6605,171790.5,19000.0,26.009159727479183
"Hancock County, West Virginia",29921,402275.10000000003,24904.625,13.444574044985128
"Hand County, South Dakota",3303,26873.9,33295.0,8.136209506509234
"Hanover County, Virginia",103218,608909.8,37977.260869565216,5.899259819023814
"Hansford County, Texas",5532,103371.6,23191.5,18.686117136659437
"Hanson County, South Dakota",3404,22126.0,24805.0,6.5
"Haralson County, Georgia",28722,515314.8,22599.8,17.94146647169417
"Hardee County, Florida",27326,674403.8,19578.666666666668,24.679931201053943
"Hardeman County, Tennessee",25784,542903.9,17632.0,21.055844709897613
"Hardeman County, Texas",3990,55062.0,21517.0,13.8
"Hardin County, Illinois",4161,68855.9,19944.5,16.547921172795
"Hardin County, Iowa",17239,137882.1,28628.166666666668,7.998265560647369
"Hardin County, Kentucky",107699,1510994.8,26126.090909090908,14.029794148506486
"Hardin County, Ohio",31576,531283.8,21642.85714285714,16.825557385355967
"Hardin County, Tennessee",25813,556413.0,23827.666666666668,21.555534033239066
"Hardin County, Texas",55993,678508.8,27950.636363636364,12.11774328933974
"Harding County, New Mexico",546,10810.8,30782.0,19.799999999999997
"Harding County, South Dakota",1281,16524.9,30464.0,12.9
"Hardy County, West Virginia",13812,204165.3,23325.333333333332,14.781733275412684
"Harford County, Maryland",250132,1868180.4,38525.070175438595,7.46877808517103
"Harlan County, Kentucky",27548,982622.9,16010.363636363636,35.66948235806592
"Harlan County, Nebraska",3469,44750.1,26375.0,12.9
"Harmon County, Oklahoma",2758,44403.8,21620.0,16.1
"Harnett County, North Carolina",128753,2337808.1,22138.0,18.157309732588757
"Harney County, Oregon",7195,126119.5,25174.5,17.528769979152187
"Harper County, Kansas",5746,96015.4,25711.0,16.70995475113122
"Harper County, Oklahoma",3843,50726.9,23325.5,13.199817850637523
"Harris County, Georgia",33198,242894.3,31464.6,7.316534128561961
"Harris County, Texas",4525519,75830786.8,32015.793630573247,16.756263049608233
"Harrison County, Indiana",39450,506753.1,26081.833333333332,12.84545247148289
"Harrison County, Iowa",14196,149092.2,29519.0,10.502409129332207
"Harrison County, Kentucky",18630,305231.8,22009.2,16.383886205045624
"Harrison County, Mississippi",200491,4074716.1,22491.4,20.32368585123522
"Harrison County, Missouri",8615,156873.7,20920.666666666668,18.209367382472433
"Harrison County, Ohio",15397,242479.0,23243.6,15.748457491719167
"Harrison County, Texas",66606,1206892.2,24505.428571428572,18.11987208359607
"Harrison County, West Virginia",68438,1027802.0,26152.409090909092,15.018001694964786
"Harrisonburg city, Virginia",53064,1460976.9,21264.090909090908,27.532355269108997
"Hart County, Georgia",25535,478027.1,21668.0,18.720466027021732
"Hart County, Kentucky",18531,429262.2,20096.4,23.164545896066052
"Hartford County, Connecticut",897417,10332198.3,36394.991031390135,11.513263399289295
"Hartley County, Texas",5821,47150.1,20676.0,8.1
"Harvey County, Kansas",34683,388323.6,26488.333333333332,11.196367096271947
"Haskell County, Kansas",4081,54277.3,24141.0,13.3
"Haskell County, Oklahoma",12746,245041.2,19828.0,19.224949003608977
"Haskell County, Texas",5806,112616.79999999999,21994.5,19.39662418188081
"Hatillo Municipio, Puerto Rico",40978,1856801.4,10316.166666666666,45.31215286251159
"Hawaii County, Hawaii",196325,3434688.7,26502.272727272728,17.494912517509235
"Hawkins County, Tennessee",56402,1091470.6,22125.384615384617,19.351629374844865
"Hayes County, Nebraska",957,8613.0,27183.0,9.0
"Hays County, Texas",194843,3208770.3000000003,30232.84,16.468491554738947
"Haywood County, North Carolina",59854,994062.8,27469.0,16.60812644100645
"Haywood County, Tennessee",17944,340886.0,20870.5,18.99721355327686
"Heard County, Georgia",11607,202984.2,20975.333333333332,17.488084776428018
"Hemphill County, Texas",4152,36537.600000000006,29470.0,8.8
"Hempstead County, Arkansas",22154,563537.2,18928.0,25.437266407872166
"Henderson County, Illinois",6927,78075.8,28143.333333333332,11.271228526057456
"Henderson County, Kentucky",46252,891963.4,22164.545454545456,19.28486119519156
"Henderson County, North Carolina",112156,1333833.3,28353.923076923078,11.89266111487571
"Henderson County, Tennessee",27889,544292.7000000001,21248.833333333332,19.516393560185023
"Henderson County, Texas",79687,1437602.4,24104.882352941175,18.04061390189115
"Hendricks County, Indiana",158170,796470.6,32792.47619047619,5.035535183663147
"Hendry County, Florida",39064,996287.1,18183.166666666668,25.50397040753635
"Hennepin County, Minnesota",1224763,14594603.3,40923.93979933111,11.916267310491907
"Henrico County, Virginia",324073,3390477.0,35800.76190476191,10.462077988601333
"Henry County, Alabama",17110,235835.3,22890.666666666668,13.783477498538865
"Henry County, Georgia",217506,2489696.7,27040.2,11.446565611983118
"Henry County, Illinois",49649,629694.0,27733.923076923078,12.682914056677879
"Henry County, Indiana",48649,769969.8,22320.615384615383,15.827042693580548
"Henry County, Iowa",19865,249207.09999999998,26443.6,12.545033979360683
"Henry County, Kentucky",15677,284892.9,24252.6,18.172666964342667
"Henry County, Missouri",21834,463828.6,24420.833333333332,21.24340936154621
"Henry County, Ohio",27463,250774.7,27024.428571428572,9.131365837672504
"Henry County, Tennessee",32263,635635.6,22646.222222222223,19.701689241546042
"Henry County, Virginia",51956,992556.2,21073.85714285714,19.10378397105243
"Herkimer County, New York",62943,940860.8,25268.526315789473,14.947822633176049
"Hernando County, Florida",179144,2576664.8,23954.545454545456,14.383204572857588
"Hertford County, North Carolina",24262,562128.2,18985.8,23.169079218531035
"Hettinger County, North Dakota",2601,24030.6,32526.5,9.238985005767011
"Hickman County, Kentucky",4625,68450.0,19764.0,14.8
"Hickman County, Tennessee",24502,480998.6,19687.333333333332,19.630993388294833
"Hickory County, Missouri",9352,217414.4,20123.0,23.247904191616765
"Hidalgo County, New Mexico",4446,115944.6,18587.5,26.07840755735493
"Hidalgo County, Texas",839539,26745176.6,15844.857142857143,31.856979366056848
"Highland County, Ohio",43031,928626.7,22048.333333333332,21.58041179614696
"Highland County, Virginia",2213,23457.8,32648.0,10.6
"Highlands County, Florida",100177,1881030.0,24176.88,18.77706459566567
"Hill County, Montana",16468,346134.3,22209.166666666668,21.018599708525624
"Hill County, Texas",35098,613609.7,22018.090909090908,17.482754003077098
"Hillsborough County, Florida",1351087,21672419.4,29694.47284345048,16.040728243258947
"Hillsborough County, New Hampshire",406371,3503149.4,36067.117647058825,8.620569381181236
"Hillsdale County, Michigan",45909,794514.5,23434.0,17.30629070552615
"Hinds County, Mississippi",243249,5853645.5,20941.09375,24.064417531007322
"Hinsdale County, Colorado",820,9840.0,29574.0,12.0
"Hitchcock County, Nebraska",2860,40612.0,25290.0,14.2
"Hocking County, Ohio",28547,406393.8,23225.285714285714,14.235954741303814
"Hockley County, Texas",23273,347990.1,23270.14285714286,14.952524384479869
"Hodgeman County, Kansas",1875,15750.0,28857.0,8.4
"Hoke County, North Carolina",52571,1149475.3,18439.0,21.86519754237127
"Holmes County, Florida",19483,528917.3,18824.0,27.147631268285174
"Holmes County, Mississippi",18267,846795.3,12321.2,46.356561011660375
"Holmes County, Ohio",43808,522572.3,21079.875,11.928695672023375
"Holt County, Missouri",4499,54122.1,24815.0,12.029806623694155
"Holt County, Nebraska",10293,91382.4,28289.0,8.87811133780239
"Honolulu County, Hawaii",990060,8960367.8,35613.02136752137,9.050328060925601
"Hood County, Texas",55418,682391.2,32360.7,12.31352990003248
"Hood River County, Oregon",22938,278080.7,29178.0,12.123144999564042
"Hooker County, Nebraska",684,11901.6,27714.0,17.400000000000002
"Hoonah-Angoon Census Area, Alaska",2146,23743.8,28912.5,11.06421248835042
"Hopewell city, Virginia",22353,476885.9,21687.666666666668,21.33431306759719
"Hopkins County, Kentucky",45985,795369.4,22685.75,17.296279221485268
"Hopkins County, Texas",35929,644083.0,23964.0,17.926549583901583
"Hormigueros Municipio, Puerto Rico",16474,648316.8,11393.0,39.35393954109506
"Horry County, South Carolina",310186,5300566.0,26943.535211267605,17.08834699180492
"Hot Spring County, Arkansas",33480,533282.3,20501.285714285714,15.928384109916369
"Hot Springs County, Wyoming",4741,59181.6,31527.5,12.48293608943261
"Houghton County, Michigan",36333,814233.2000000001,21859.4,22.410293672419016
"Houston County, Alabama",104108,1932624.6,22776.954545454544,18.56365120836055
"Houston County, Georgia",150341,2508631.3,24616.347826086956,16.68627520104296
"Houston County, Minnesota",18709,165412.80000000002,29679.8,8.84134908332888
"Houston County, Tennessee",8188,139436.4,20780.666666666668,17.02936003908158
"Houston County, Texas",22849,537293.2,18134.428571428572,23.514954702612805
"Howard County, Arkansas",13472,283475.1,23847.666666666668,21.041797802850354
"Howard County, Indiana",82457,1359470.8,25435.2,16.487027177801764
"Howard County, Iowa",9321,107973.2,28257.0,11.583864392232593
"Howard County, Maryland",312495,1614989.9,51265.2,5.1680503688059005
"Howard County, Missouri",10144,170749.6,23576.0,16.83257097791798
"Howard County, Nebraska",6385,64907.2,27817.0,10.165575567736882
"Howard County, Texas",36491,527121.1,24062.9,14.445235811569976
"Howell County, Missouri",40139,922098.7,20236.375,22.972637584394228
"Hubbard County, Minnesota",20743,224253.4,28600.85714285714,10.811039868871426
"Hudson County, New Jersey",679756,11638370.9,36789.50303030303,17.121394882869737
"Hudspeth County, Texas",3702,131791.2,12543.0,35.6
"Huerfano County, Colorado",6498,96034.2,25450.5,14.779039704524468
"Hughes County, Oklahoma",13519,280154.8,18905.2,20.723041645092092
"Hughes County, South Dakota",17572,197007.0,32064.75,11.211415888914182
"Humacao Municipio, Puerto Rico",54736,2508628.2,11746.416666666666,45.83141259865537
"Humboldt County, California",135490,2840691.1,25486.966666666667,20.966057273599528
"Humboldt County, Iowa",9586,124512.9,29715.75,12.989036094304193
"Humboldt County, Nevada",17088,155762.4,29425.75,9.115308988764044
